PHR Address,Snapshot 1,Snapshot 2,Snapshot 3,Snapshot 4,Snapshot 5,Snapshot 6
PN5zRZ73BfzYUCFx5qC9WHFV3dv9s5cAik,99.91000000,99.91000000,99.91000000,99.91000000,99.91000000,99.91000000
PHBS8MALokckU2JKfvNKhhFhuhvSqCLBBA,0.00000000,0.00000000,0.00000000,0.00000000,299.57726828,299.57726828
PAsezbaKonAYZDFX3arJdDS3GDSwSeMXUw,99.81900000,99.81900000,99.81900000,99.81900000,99.81900000,99.81900000
PBUEKyheDfB5q8wvsUdWDgmH2sFBnw3TPh,99.79039920,99.79039920,99.79039920,99.79039920,99.79039920,99.79039920
PHHiDn1cnjSGPH12EgVGWgf3kRuUCwpah8,143.16290720,148.56290720,150.72290720,156.12290720,0.00000000,0.00000000
PAU7bhmhtvP5Qe2YX37R6MoccQcJ1sSWG7,0.00000000,114.11179307,118.43179307,119.51179307,122.75179307,122.75179307
PFJGaRzSN3ugNEDCg4zYHDTBb5DFnw1CWs,294.96000000,302.52000000,0.00000000,0.00000000,0.00000000,0.00000000
PWZV6oDw15V4uPN9JAUpxQYrVJne3LmxUV,0.00000000,109.30384659,115.78384659,123.34384659,124.42384659,124.42384659
PCJoprjN5VWFoRB7YYie3Q1ExLu7YvFX17,99.48976768,99.48976768,99.48976768,99.48976768,99.48976768,99.48976768
PVsmHLJ113DQDPA7hUB3o4UsMnTKoVihGP,91.44990000,94.68990000,99.00990000,102.24990000,104.40990000,104.40990000
PLxPh7C5ANQu3c3pxPTGZaiqUYZWQAM66a,90.35835958,95.75835958,100.07835958,103.31835958,103.31835958,103.31835958
PEfB7e6qeWefeyrhbMdgYtbnCKdmKqnTdQ,0.00000000,0.00000000,0.00000000,0.00000000,595.99993230,0.00000000
PBoUJxoZYAtxv8Y1yDvy7CnAwU1PifyJMx,99.29167789,99.29167789,99.29167789,99.29167789,99.29167789,99.29167789
PN4764wvz3VgiwRTznKVZStXeeVzKq1sfw,0.00000000,0.00000000,145.65880711,149.97880711,149.97880711,149.97880711
PNDrdFdLjt51wqyN4XUsNbYC1D4Hb2H5S5,0.00000000,0.00000000,70.00000000,175.00000000,175.00000000,175.00000000
PSv3VXNFg7FdhjfZ6NsFXzDUGfN1aVLHdX,0.00000000,0.00000000,0.00000000,0.00000000,594.99990960,0.00000000
PXg2TnhJby2mNzCSEaYpLrvBBcf7c1PCq1,99.14609590,99.14609590,99.14609590,99.14609590,99.14609590,99.14609590
PN5U2mzMq941q4he6hkbRJvNr5pysfHWHW,140.27318420,145.67318420,152.15318420,156.47318420,0.00000000,0.00000000
PSNMYUYXqs6bnCvhMae8PpewvX3Uhh8gGU,92.24000000,94.40000000,98.72000000,103.04000000,103.04000000,103.04000000
PASACSazS7bGGyyGEhnpd1p4ux1EKi2Qrw,99.00000000,99.00000000,99.00000000,99.00000000,99.00000000,99.00000000
PSmJcUiHJ3t5eRR1ob7KXfSzfupPj1D8bW,94.81840384,94.81840384,96.97840384,99.13840384,102.37840384,105.61840384
PHi7BtzHnz8qfFp1SAioU9e59u9LGy3Sob,92.28000000,94.44000000,97.68000000,100.92000000,103.08000000,103.08000000
PKoLsKxuxsN1GdnnxN9G7NmXC3LvrzGGW7,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,590.99997750
PQpiupNdL1vVZDmc2NoisGo9arhroikt6i,93.19490616,96.43490616,97.51490616,97.51490616,101.83490616,103.99490616
PET8TQptEAD4sveSn1aZyEQYLhaA246ydi,98.38996880,98.38996880,98.38996880,98.38996880,98.38996880,98.38996880
PVSZCt6hX2pbDiBr9f2H5CkiHBTCSQymyq,0.00000000,0.00000000,588.92563602,0.00000000,0.00000000,0.00000000
PVHLaUqzbZSAFGCJhYCQGETzURmkNaAwa5,98.07346270,98.07346270,98.07346270,98.07346270,98.07346270,98.07346270
PQMQJY1LNcNirouAiVaHKAoUyH5xj2c6dT,0.00000000,288.26806782,299.06806782,0.00000000,0.00000000,0.00000000
PK7NwGtfy2GewvSu5J8NUpWVEySErtmawc,93.74263500,95.90263500,96.98263500,100.22263500,100.22263500,100.22263500
PEjkHmW4j1Dwaxz8a6E6UXfKqnTV14FGKU,91.93620659,94.09620659,96.25620659,98.41620659,102.73620659,102.73620659
PSGcWzm5PZq1XpdeWDzpjrxt43Ey5mS3LN,97.69000000,97.69000000,97.69000000,97.69000000,97.69000000,97.69000000
PAcRa6L5WT4wzseQYzW5Z4Jf13nUkt6fMR,0.00000000,112.45267074,114.61267074,116.77267074,121.09267074,121.09267074
PSkAZe9cgJHx42LVTHLM2yinmHBzTwVMh9,97.64541380,97.64541380,97.64541380,97.64541380,97.64541380,97.64541380
PWsSLYeVKES9RLVPTYyYDgDBpbPqnZ1Xx2,0.00000000,117.00000000,117.00000000,117.00000000,117.00000000,117.00000000
PEArrnPe4rp93Ba1tVJwXDDuyam8UFydrj,186.67944782,190.99944782,205.03944782,0.00000000,0.00000000,0.00000000
PPNtVg3gShGTeYGcktAAe55ouQngTcaSp5,97.00816589,97.00816589,97.00816589,97.00816589,97.00816589,97.00816589
PVY9v1PsGoj98HaYvtSFwAcFswejSXZyBh,96.75401396,96.75401396,96.75401396,96.75401396,96.75401396,96.75401396
PV7gixicqSp4opDMkmaWKRGwtfmyNSSnPU,285.19170140,294.91170140,0.00000000,0.00000000,0.00000000,0.00000000
PFirRtZJgj2kFKQUYA7rY3JaymswJuspfa,0.00000000,0.00000000,0.00000000,0.00000000,289.60476902,289.60476902
PTRYrdWWy2MyYT2VWLUu3vcixnpLrUoWiN,96.53465347,96.53465347,96.53465347,96.53465347,96.53465347,96.53465347
PS3fdTrSA7QjgSkA7YhmAk6TfB3GFJWisf,285.35990000,292.91990000,0.00000000,0.00000000,0.00000000,0.00000000
PPrThSwcNxnQKdAqHFsVGriShsUrNe983E,96.35580498,96.35580498,96.35580498,96.35580498,96.35580498,96.35580498
PHhdqzjjP77ynLs3WhHKfp5oG78HLnSB9M,96.35000000,96.35000000,96.35000000,96.35000000,96.35000000,96.35000000
PJsNTNuBwRjeQ4p6qF5pcwqzFfsEZyRwRB,96.16984447,96.16984447,96.16984447,96.16984447,96.16984447,97.24984447
PKu2VKkLC2h7WFXdwJFeCjjCuv6sHumFha,577.75833364,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
P9wVRNnY9A36fNryM4exEecEKxF51S2RYe,0.00000000,0.00000000,577.33168700,0.00000000,0.00000000,0.00000000
PWJ3j1kP8mDo4qeUCWYe3kg6kiEfd782a2,0.00000000,0.00000000,575.99993228,0.00000000,0.00000000,0.00000000
PTmrLMqye8jQFMvJipwvQfvKDjzPevBSDN,95.99000000,95.99000000,95.99000000,95.99000000,95.99000000,95.99000000
PPpLMTP8mn2PhNiyhuHnRckGSx5hvKX8tp,0.00000000,0.00000000,0.00000000,575.03609067,0.00000000,0.00000000
PCrFdJuZAL7FaPS8YxCRnRmU58Dq1dmS2y,283.81000000,290.29000000,0.00000000,0.00000000,0.00000000,0.00000000
PK6UAjPyQ4cgeUAQo1UThusRVEH3FTeGnK,185.60065089,191.00065089,197.48065089,0.00000000,0.00000000,0.00000000
PNnNTifLDwNVgHHiSbwd43JVoJ45CTcY7Y,91.83939653,92.91939653,95.07939653,97.23939653,98.31939653,98.31939653
PD8z2yzPnfDejQXJDPVXH6Rc9U3WJKt7R1,95.59997351,95.59997351,95.59997351,95.59997351,95.59997351,95.59997351
PTZSnW6Hzmy5jZsymPPtwzBmMTSMMWWB3J,95.58997920,95.58997920,95.58997920,95.58997920,95.58997920,95.58997920
PVovNGwoqadxrEMURYAPGhqhaBuGSSSePr,0.00000000,108.00000000,113.40000000,116.64000000,117.72000000,117.72000000
PQtP6bVJCigF4py1a28ESKfudd68z7bUC3,95.53279590,95.53279590,95.53279590,95.53279590,95.53279590,95.53279590
PSK2cy9aAeiau6pptSJQoWFZGapcipqL1i,0.00000000,0.00000000,0.00000000,0.00000000,286.59506042,286.59506042
PLzb136Q3QmU2y2wws6iDiquHEiCdnjgns,0.00000000,573.14675997,0.00000000,0.00000000,0.00000000,0.00000000
PK2oVBFhWBL2Qh9pdMQoNzAotMUToyvV1r,95.51600174,95.51600174,95.51600174,95.51600174,95.51600174,95.51600174
PLwnJrvtDTR6ykDFCtX22m8FKVmR9vdovq,0.00000000,0.00000000,0.00000000,0.00000000,286.48000000,286.48000000
PL9S1RPTzKyRxXzeWhvFgzeSBSWuWSTPB1,0.00000000,0.00000000,137.78728406,141.02728406,146.42728406,146.42728406
PMj4hqCzgBGpj6Db84aWSWpXiiP4d9HsoF,571.63841707,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
PH9Wa82oxHFUVRDuV478qVkQAE8xsCcrEZ,571.27853161,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
P9YiuYPBcEyenB2qc3RUGXD1dP8qNdfvRG,0.00000000,569.99995480,0.00000000,0.00000000,0.00000000,0.00000000
PBGeP5rCVWzxfNBqQaUyJp6UnwdjUEWemz,0.00000000,0.00000000,0.00000000,186.83000000,191.15000000,191.15000000
PPYFoLzyTAwUV1CSR297hZyV7XTtWDnEZQ,85.20000000,91.68000000,92.76000000,98.16000000,100.32000000,100.32000000
PKJrQTfC5AnHuLq3BVycsYkqEkEz24FpMw,0.00000000,0.00000000,0.00000000,0.00000000,284.08574018,284.08574018
PCnxFXRxqrzKPGwRGjVxwEVQB3vwcMeNNx,0.00000000,0.00000000,138.92000000,141.08000000,143.24000000,143.24000000
PVm27fD8JQfyYqyWqsJfH284hhFxY5hag7,75.00000000,178.05602492,77.47620803,78.55620803,79.63620803,76.63575603
PWSa2vFrxikesBPCkWn8kjPu8sz1zeZYjG,0.00000000,0.00000000,0.00000000,0.00000000,282.66876981,282.66876981
PV8EFJ8fVhhTDy4dmS5fzeGLk6E25SwFwF,94.04481401,94.04481401,94.04481401,94.04481401,94.04481401,94.04481401
PH4n84vpajK8Mn4NtqiTbCNxA3pruoy6mp,93.24424491,93.24424491,94.32424491,94.32424491,94.32424491,94.32424491
PV93qtugJQHes6kfZPc4NtTa5LLQn4xzCb,134.17534362,136.33534362,144.97534362,148.21534362,0.00000000,0.00000000
PNkp9VMQwrjSdjdx7a9nv5AfDJnwLMvaij,0.00000000,0.00000000,0.00000000,184.96000000,189.28000000,189.28000000
PX3oCPzFe871S7AtRUmS2ZXFUDz8GSZ4EW,0.00000000,0.00000000,0.00000000,0.00000000,281.20775917,281.20775917
PT2GwBimsBEmrRBuuJMMVQvGNTMSyoawFA,0.00000000,0.00000000,134.00388541,140.48388541,143.72388541,143.72388541
PTyHkak5FdEg8EW6bZzt4rzWijZk46YRUm,0.00000000,0.00000000,0.00000000,0.00000000,280.36264582,280.36264582
PKxp8aBkykkjjSjqaaHEAmSXn3B5ZpvTMf,0.00000000,0.00000000,0.00000000,185.46736606,187.62736606,187.62736606
PNng3Nzn2a7uA1kjy2PvtcSuedE1ffyCWm,181.80730896,186.12730896,192.60730896,0.00000000,0.00000000,0.00000000
PAXic6knNpmtNXaPhBVTsARTLfuBV4L5yG,0.00000000,0.00000000,278.06949077,282.38949077,0.00000000,0.00000000
PJn9zeZ9RSCY7LanowfQZeneF5WZpsop64,188.00000000,0.00000000,0.00000000,0.00000000,0.00000000,372.16000000
PExwak6wopF97jtRidUkmBaADiaA5TPAJ4,0.00000000,0.00000000,0.00000000,559.99981858,0.00000000,0.00000000
PTbrj5CxTc54BNmzAxkakoJbYxVFGRTcdf,93.30485075,93.30485075,93.30485075,93.30485075,93.30485075,93.30485075
PHRYndGS4h6vDxr34UUCN3V1t9hZtWnget,0.00000000,107.64107628,110.88107628,113.04107628,114.12107628,114.12107628
PS3L2fkhwh6DisoTxUoRQzGfiHGsmgyLcC,469.47319845,60.00000000,30.00000000,0.00000000,0.00000000,0.00000000
PPEi6i2LduZ2w5URqNFGKcGyeXTdvBGEnb,89.00555730,91.16555730,92.24555730,93.32555730,96.56555730,96.56555730
P99grJ13nVBHb1F61Z4G1fUYK3x7P4rzZa,0.00000000,107.86092768,110.02092768,112.18092768,114.34092768,114.34092768
PT3F1rqMRcLjxafp7R1JYZYtt9BdgKic2Y,92.99000000,92.99000000,92.99000000,92.99000000,92.99000000,92.99000000
PDiENoysToJQdurFxxe6GbH4mjCH7cy6v1,135.10378808,138.34378808,141.58378808,142.66378808,0.00000000,0.00000000
PNfSLoGsvExJDAoWApoWCPP57NtqY5kC7T,274.74104427,282.30104427,0.00000000,0.00000000,0.00000000,0.00000000
PJ9Z7WsrDSaXBhyVTqzjvCannPmYDZpwFo,92.76846283,92.76846283,92.76846283,92.76846283,92.76846283,92.76846283
PMaihtK99K6D2bESSrQcFfrDYFEjz1ttbm,0.00000000,0.00000000,0.00000000,0.00000000,278.26061709,278.26061709
PB2PNGWfz83sWgmQd2DSopnd8mMppihubG,92.71411755,92.71411755,92.71411755,92.71411755,92.71411755,92.71411755
PJg3KoZsR6X75zimMLMpgQESu2oBbVtc8Q,92.66381902,92.66381902,92.66381902,92.66381902,92.66381902,92.66381902
PTRFpZ9iM2y9ye6RBSCt5E4oWfaDq5eTYF,92.65898083,92.65898083,92.65898083,92.65898083,92.65898083,92.65898083
PS2p126hM7UEr6Ju5sNmsv473D1utiWpou,87.96204617,90.12204617,92.28204617,94.44204617,95.52204617,95.52204617
PF6zWTjAikucbP3j8BCVr1j5tbrZNkcxA2,92.39946890,92.39946890,92.39946890,92.39946890,92.39946890,92.39946890
PMeyiAiFjmJZygnbCr5MyfYFq5LVmWb2vz,131.30834396,136.70834396,138.86834396,147.50834396,0.00000000,0.00000000
P9xS53jVXsA1GWAseKvzbsA5yhLKUc3LX7,86.19000000,89.43000000,91.59000000,93.75000000,95.91000000,95.91000000
PQvpHppZsabvSEEp6RpU4HYhy4D2XhJ4pY,0.00000000,552.56998076,0.00000000,0.00000000,0.00000000,0.00000000
PL38BqS1RvprH6wHGApds8CeFSrH1rPTTE,92.07920792,92.07920792,92.07920792,92.07920792,92.07920792,92.07920792
PL4uqsi2nn9iCSb6kvuQGsWFn96K3ukhRg,92.00000000,92.00000000,92.00000000,92.00000000,92.00000000,92.00000000
PA2er75B3Rqo4Nrq5hs2BLCihC6MzK6Fmu,88.79179424,89.87179424,90.95179424,93.11179424,93.11179424,93.11179424
PEUSoTv5dcyy2JNzJgmWgfGV29rH4f2sUX,0.00000000,178.24000000,182.56000000,187.96000000,0.00000000,0.00000000
PGdShAePZzEcoHVsFykb1HGzjCAHbUcbCy,0.00000000,0.00000000,0.00000000,182.72996940,182.72996940,182.72996940
PCgnaShGghjrabCFbaFHM2ACMNxmHht3jy,91.28712871,91.28712871,91.28712871,91.28712871,91.28712871,91.28712871
PSbYMwRuThX9oo7aKVUdBneVhsJkMEBJ8L,91.00000000,91.00000000,91.00000000,91.00000000,91.00000000,91.00000000
P8r8acfwupf9pWnHq9ALYQfzf5SwENyBTz,90.89192547,90.89192547,90.89192547,90.89192547,90.89192547,90.89192547
PEeSAiABj3G8aSejeAYN5azbQUPtC2sPct,0.00000000,0.00000000,130.85589144,135.17589144,139.49589144,139.49589144
PPLxmsskv7VroDAdkJhVAKx9eWgxSCkXDn,0.00000000,0.00000000,268.14436056,276.78436056,0.00000000,0.00000000
PGEfaNbnbPSXV6PzsjyZgRRsoAsinnioFT,0.00000000,0.00000000,130.00000000,137.56000000,138.64000000,138.64000000
PMa39t6QWAJnYccgbThUEYv6YzqUKZk2Zk,0.00000000,542.75173496,0.00000000,0.00000000,0.00000000,0.00000000
PLSCviejnufJGTm7gSj3K2AHWPTfwHxmDf,82.79697049,84.95697049,89.27697049,90.35697049,96.83697049,96.83697049
PCyA5i7KkrLTGiz8oeHBZ6rtXzWgYwF7NY,90.10000000,90.10000000,90.10000000,90.10000000,90.10000000,90.10000000
PRXJGrSwpAzjn7z7axcafqL4ZhDey9qgdm,0.00000000,174.77785917,181.25785917,184.49785917,0.00000000,0.00000000
PRBWw23mhEhUuRR3oSqYZKR37xrG5xqy15,0.00000000,172.55862833,181.19862833,186.59862833,0.00000000,0.00000000
PXDwTHxooG4iE6VAew9qMjKdBW7FMXCKGC,90.00000000,90.00000000,90.00000000,90.00000000,90.00000000,90.00000000
PL3Gbjt54UWiUjLieeYpwaH2k1KNBgagLQ,89.99000000,89.99000000,89.99000000,89.99000000,89.99000000,89.99000000
PDxwsRUVmvSBE5zYvia1iJzkXSZ8fSqndx,89.98997740,89.98997740,89.98997740,89.98997740,89.98997740,89.98997740
P8dQ6TFvAVgLnzVQ6Ft9r7bMREFacejHQt,129.83083742,133.07083742,136.31083742,139.55083742,0.00000000,0.00000000
PD99GRPFkHXYzHf9yzbsF72717bJmaKVA4,89.76850080,89.76850080,89.76850080,89.76850080,89.76850080,89.76850080
PTG7tsACxnuWLKsgQXtbryoScnrqKj3XL5,89.48000000,89.48000000,89.48000000,89.48000000,89.48000000,89.48000000
PN14Pej4bSnpnUXP1jeTevNtcujbgfTePD,0.00000000,0.00000000,0.00000000,175.81000000,180.13000000,180.13000000
PEh81EHRSSGeDaAWLZ7MfoFGs2UvQbZFwC,0.00000000,0.00000000,128.81155153,132.05155153,137.45155153,137.45155153
PJ27Ch9FzsnjFAo6kqzEPpych7qe7sPaY6,128.47836785,130.63836785,137.11836785,139.27836785,0.00000000,0.00000000
PQMr9jqEBhHQitWSEzWRcAKT8nGKYnnnLo,89.19918872,89.19918872,89.19918872,89.19918872,89.19918872,89.19918872
PCLYJa4tEY6F3U7ZKoxpzFJTCjXMytkzWn,0.00000000,0.00000000,0.00000000,0.00000000,267.59273706,267.59273706
PJoGqNezoYii3S8iU7EpqXSy3yf4GQKVLs,88.81188118,88.81188118,88.81188118,88.81188118,88.81188118,88.81188118
PJv4ANF8Qye7RbM4nR5vTQVTQ6U7DgdM1o,531.74808941,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
PTsDkJ6ttFeS8N3EtxMSRwhczXHsey5EtY,88.50911362,88.50911362,88.50911362,88.50911362,88.50911362,88.50911362
PHkQnF2tamdZz3unGSEzVyfrRz3CQKtAJX,88.01282863,88.01282863,88.01282863,88.01282863,88.01282863,88.01282863
PV7XRSYb4s8xpjKABSVQ6VUk6jqV1uycrB,126.92990000,129.08990000,134.48990000,136.64990000,0.00000000,0.00000000
PU9UeWF3htX3nL4JZQv4ooHjvb7XZLbKxt,0.00000000,0.00000000,125.66369997,132.14369997,134.30369997,134.30369997
PGG23LTxS9azZCmKwTRDuCf5zH9y1ahnZd,87.52475248,87.52475248,87.52475248,87.52475248,87.52475248,87.52475248
PRbUKvT9BdSx2YrtMtuFESkgRJVxtg81vj,0.00000000,0.00000000,524.61396657,0.00000000,0.00000000,0.00000000
PG2LhhuodmRx4oF2k7Co88hnRheswTNTck,124.79628797,129.11628797,134.51628797,135.59628797,0.00000000,0.00000000
PX5WgF95r2126mSzFfFT4zTxLWGLdZ9G8p,0.00000000,0.00000000,0.00000000,0.00000000,260.91386353,260.91386353
PLAeNTcCyWZZwfd5BfKPpFVKCdnpJ4EFMJ,86.92066511,86.92066511,86.92066511,86.92066511,86.92066511,86.92066511
PNYuEZkBUBMku5ycnS3G5z5VEokxCq5bYC,520.99688954,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
PWST1EEMQGSD8toXaZEZN8NEo41r7TbrHZ,258.22270932,262.54270932,0.00000000,0.00000000,0.00000000,0.00000000
PXJmws8W6hsLs1DUjYc2MQZvVLJYLuRVeu,520.60000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
PC84ip4qHe9rDUuJv9n7QChtLJRDW9P6XW,0.00000000,0.00000000,0.00000000,0.00000000,260.29779703,260.29779703
PSVvLnXMnw6Up6xUEgLoB2H3h4ECsNhvJ6,0.00000000,0.00000000,0.00000000,0.00000000,260.25874508,260.25874508
PGMu3MpDvrHXgYNzUbVXyXru9HiDYWNVJf,85.15858213,86.23858213,86.23858213,86.23858213,87.31858213,88.39858213
PMhwucqb4qTiwKDfPp8F9APRUvgvZS5ZNC,82.04867510,83.12867510,86.36867510,88.52867510,89.60867510,89.60867510
PK5jS5MdkpAH7ZoNRETC3aRE4UATsvk4ea,122.96000000,125.12000000,132.68000000,137.00000000,0.00000000,0.00000000
PX6yMAUGWYMoVbUFt3zbhYkX5Cxt8tothJ,0.00000000,0.00000000,123.67553215,129.07553215,132.31553215,132.31553215
PCzGUkDNuihBKG2XEGgT93WP7sT9PDRPuu,0.00000000,0.00000000,0.00000000,171.84479848,171.84479848,171.84479848
PTzjU9STs2MLcSzK1Ms2HohrvneHMiSCtT,0.00000000,515.16000000,0.00000000,0.00000000,0.00000000,0.00000000
PEKN4sXy1JKZAkszuWuPFfF3ZoPeJ5hWV5,85.80998090,85.80998090,85.80998090,85.80998090,85.80998090,85.80998090
PDiDCwMXK6R7BpPVrKLtrWfCqmgjuxoE14,79.60212675,82.84212675,86.08212675,87.16212675,88.24212675,88.24212675
PTeiiR1c5RfzYoSoCd9o3ocnKZafuvcdP6,85.33627720,85.33627720,85.33627720,85.33627720,85.33627720,85.33627720
PHLQaD5yyd4F8Ntn42LTaRh8z4bpLjoKGs,85.27000000,85.27000000,85.27000000,85.27000000,85.27000000,85.27000000
PKXZ1jXRfmkUfCG9gTU9JLpRTsP5LnGBkp,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,511.46344040
PVfsdnbym4tuHvBFXm8f38TcqFn1BoZJWi,0.00000000,0.00000000,127.82178218,127.82178218,127.82178218,127.82178218
PSWNXD3kVC1pATtZLJ3NcHfHAmdgJrjAxv,84.99910000,84.99910000,84.99910000,84.99910000,84.99910000,84.99910000
PMWMHEYT2ZDBpKDSfoyB2Pm9f78VynEMPQ,84.99910000,84.99910000,84.99910000,84.99910000,84.99910000,84.99910000
PS9gp8Bf5iwoNkxzCH7XmaP3JvP6jzJZkA,83.00239698,84.08239698,84.08239698,85.16239698,86.24239698,87.32239698
PUYrPExeBsJ59zmkrsqnbt41aBswVHfkCK,509.44000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
PK5ii19cfvdFH8qkJv5YupADZxVb2gaXKU,0.00000000,507.75807891,0.00000000,0.00000000,0.00000000,0.00000000
PKCWSkPZHDXBJaxrmdK2Tjnn2fb3nHFnFa,84.55445545,84.55445545,84.55445545,84.55445545,84.55445545,84.55445545
PVf7bpgKBqStsx9ozkBt1o6S6w9oV4Lwgi,84.35875012,84.35875012,84.35875012,84.35875012,84.35875012,84.35875012
PGYoNX9n5UcnsCrPvknv2ByZAMmR73GzVm,84.34180577,84.34180577,84.34180577,84.34180577,84.34180577,84.34180577
PTCMQJ5ETB79keVCWXnDTuErXBqynu2ZH4,164.59640878,167.83640878,173.23640878,0.00000000,0.00000000,0.00000000
PVzEpCUHNBLjeUttyFzVtUmLSVkKaMy28X,83.49001500,83.49001500,83.49001500,84.57001500,84.57001500,84.57001500
PD2r4pLZL5qFK8X7YkcwghQY21xHfKrxik,83.96043110,83.96043110,83.96043110,83.96043110,83.96043110,83.96043110
PSnv2Pd1s4R5qGH8M3wRbETMauyPHtDbGo,0.00000000,0.00000000,0.00000000,503.72368928,0.00000000,0.00000000
PQTKQWHxPjW3VeLyHMncUcQT4bPHewQBnE,83.78045543,83.78045543,83.78045543,83.78045543,83.78045543,83.78045543
PHNxaQtTtxvmYX9RYmxcEcZu9oQ8eHujW4,0.00000000,161.08000000,167.56000000,174.04000000,0.00000000,0.00000000
PUS7kLejXTruEPkNSqLPc1eHoKe1ioRh9E,0.00000000,96.14596099,99.38596099,101.54596099,102.62596099,102.62596099
PJbFKRNotBXLJzxK1N68N71PBSHddpa1N5,0.00000000,0.00000000,501.88998080,0.00000000,0.00000000,0.00000000
PNTh2nb6fxHywNdQbL1HTNyWvrwd7bUeJW,247.63119435,254.11119435,0.00000000,0.00000000,0.00000000,0.00000000
PEAnT9A5ZGGmkQR7sJeMbNCHme2toHuLem,0.00000000,0.00000000,501.43859256,0.00000000,0.00000000,0.00000000
PRzw4jLqLovuouGz2DqhL8st2TbWCa5YMZ,0.00000000,0.00000000,500.81000000,0.00000000,0.00000000,0.00000000
PNjqXnGanNLXY5XH2jFWtrGuY4jx6r23QF,500.71008265,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
PD7mVBFyEKzP2foHH1csBWuofDs5wRtaTG,83.44381737,83.44381737,83.44381737,83.44381737,83.44381737,83.44381737
PFgDzGaFSAmszxDTE6yd4Dm7CrMWNBU3oj,156.41000000,166.13000000,178.01000000,0.00000000,0.00000000,0.00000000
PDBnHHrK9JYG5UtCtomh2GTR1dzHTtXfs6,0.00000000,0.00000000,0.00000000,500.34890020,0.00000000,0.00000000
PGrXECzcLbkdyPmBctvTUZQyaJXvTJBKsL,0.00000000,500.22950105,0.00000000,0.00000000,0.00000000,0.00000000
PLRSfidRxnz3Xfn6hQdupo5Bej3ne5rs68,500.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
PVA6WPtT1mBXpfdj49pmCt9ENGMz55HF64,0.00000000,100.00000000,100.00000000,100.00000000,100.00000000,100.00000000
PPDmj23HqQLm86auf1cuSCvnduQz3aZ1t6,0.00000000,159.78486433,167.34486433,172.74486433,0.00000000,0.00000000
PDGa8EypPMDJg2WYjX6Zn3RkVYHCs27JvQ,0.00000000,0.00000000,497.99957100,0.00000000,0.00000000,0.00000000
PQvNtsr5zD8mmzimNizcHvnQPrY6GiQ4z2,0.00000000,0.00000000,245.04870418,252.60870418,0.00000000,0.00000000
PPfALCzqzifgjzJ8zJWmXp4bK3rhxPP9Sd,82.91402643,82.91402643,82.91402643,82.91402643,82.91402643,82.91402643
PWB4CaDrcATg26shvJBnx8xpn8vNbjiymx,118.64000000,121.88000000,126.20000000,129.44000000,0.00000000,0.00000000
PQYy1mpfVCWfsTKdoCNHZJg5xbgxCZ3t7X,82.65408607,82.65408607,82.65408607,82.65408607,82.65408607,82.65408607
PRPoFJVPzDV8HET6KJv6Vsj7sRL1VrNPLq,245.45320368,249.77320368,0.00000000,0.00000000,0.00000000,0.00000000
PDXSpNGDCDWLJ7V9eRj8nrYgm79hUyKWL2,0.00000000,0.00000000,494.96000000,0.00000000,0.00000000,0.00000000
PWbnkWj9cepA7XD9vfce3wvDcvTxJnRB7c,0.00000000,0.00000000,120.07366768,123.31366768,125.47366768,125.47366768
PFcG92j8zfc2wtb6ZeWnGgmh2Z3Yo1PkvM,0.00000000,93.24000000,95.40000000,99.72000000,102.96000000,102.96000000
PAWes8FJ3UFiccNvaZJDJk7GuzUhFZ9Bn9,82.24054835,82.24054835,82.24054835,82.24054835,82.24054835,82.24054835
PWAApjj4HcapkEtGpHaayQMj7F3xcqv7DA,82.22341800,82.22341800,82.22341800,82.22341800,82.22341800,82.22341800
PEuqDxHUXss3nsMJFr5wrsL3KrVQHyxDjq,0.00000000,0.00000000,118.15597239,123.55597239,125.71597239,125.71597239
PNsiBdaehpxSFeuCNjCbEtNa49FyVMcqwh,0.00000000,0.00000000,118.88138663,123.20138663,125.36138663,125.36138663
PF4x9XH4k7E7XH187PYW46ahKqBCppmmLe,82.12092621,82.12092621,82.12092621,82.12092621,82.12092621,82.12092621
PSZSVw9XwRv16XkjkMymcabaroqHdRtomn,0.00000000,98.51485148,98.51485148,98.51485148,98.51485148,98.51485148
PEx9vbX3Z8Dj8PinCgwt6fLR2VtaMYnkWi,82.07983357,82.07983357,82.07983357,82.07983357,82.07983357,82.07983357
PJXwQGn5NvANTjUW9RnGN6VPMDUSdzbPF3,241.88000000,250.52000000,0.00000000,0.00000000,0.00000000,0.00000000
PM26J8bT5h8M5ka7TGnxyTzdzwpjYg3yjx,490.71471060,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
PBekAngopy8whrVKp6PbCbGHYYZYazTk1D,81.75527263,81.75527263,81.75527263,81.75527263,81.75527263,81.75527263
